WorkerId,AssignmentId,Approved?,attribute,answers,,,,,,,,,,,,,,,,,,,
A03922113RU44GENR8ATX,3B837J3LDPF6DN05KSGYRB32MPMSRU,approved,light_1:07:00::,black : 0,dark : 0,darkling : 0,sulky : 0,tenebrous : 0,acheronian : 1,livid : 1,bright : 2,dim : 2,aphotic : 3,twilight : 3,fluorescent : 18,incandescent : 18,cimmerian : 19,luminescent : 19,white : 19,ablaze : 20,floodlit : 20,light : 20,phosphorescent : 20
A3CYV47MM7OA6M,3QIYRE09Y40L459JE2KXMQBJVT01ND,approved,light_1:07:00::,black : 0,dark : 0,darkling : 0,tenebrous : 0,acheronian : 1,dim : 1,twilight : 1,aphotic : 2,cimmerian : 2,sulky : 2,livid : 16,white : 17,floodlit : 19,fluorescent : 19,incandescent : 19,phosphorescent : 19,ablaze : 20,bright : 20,light : 20,luminescent : 20
A3T8J0PN3DLSTM,3VHHR074H409RRL0R5LRA8Y7TKNL7F,approved,interest_1:07:02::,insipid : 0,pedestrian : 0,ponderous : 0,putdownable : 1,uninteresting : 1,slow : 2,amusing : 17,entertaining : 17,narcotic : 18,interesting : 19,intriguing : 19,fascinating : 20,newsworthy : 20,,,,,,,
A1LOD3LNX7FUPJ,33CID57105CRQ8KDPTI1XRMROI13LS,approved,interest_1:07:02::,uninteresting : 0,slow : 1,narcotic : 5,putdownable : 8,insipid : 9,pedestrian : 11,ponderous : 12,intriguing : 14,newsworthy : 15,entertaining : 16,fascinating : 19,amusing : 20,interesting : 20,,,,,,,
A8GWYS9O8FUEK,33C7UALJVMH01YMF80VE4TLO6XF818,approved,truth_1:26:00::,specious : 0,truthful : 0,untrue : 1,false : 3,trumped-up : 4,mendacious : 5,apodeictic : 16,sure : 17,true : 18,real : 20,,,,,,,,,,
A1LOD3LNX7FUPJ,3P4RDNWND6P0LLEW7BDBLIBO3ASJI3,approved,currentness_1:07:00::,noncurrent : 0,outdated : 0,live : 1,contemporary : 3,back : 4,obsolete : 4,underway : 4,up-to-date : 5,dead : 6,incumbent : 6,obsolescent : 8,topical : 9,on-line : 10,circulating : 11,on-going : 11,occurrent : 14,actual : 17,current : 20,latest : 20,
A3DNZIZRJ847AR,3YDGXNSEO0DHTXJYVIEG2RSRIIY48S,rejected,currentness_1:07:00::,actual : 0,back : 0,obsolete : 0,occurrent : 0,underway : 0,contemporary : 1,incumbent : 1,on-going : 1,up-to-date : 1,dead : 19,latest : 19,obsolescent : 19,on-line : 19,topical : 19,circulating : 20,current : 20,live : 20,noncurrent : 20,outdated : 20,
A7SM0NS3IFW96,3QY7M81QH85Y7L3I659QV8LS4KIK7B,rejected,currentness_1:07:00::,actual : 0,back : 0,noncurrent : 0,occurrent : 0,outdated : 0,underway : 0,contemporary : 1,incumbent : 1,obsolete : 1,dead : 19,latest : 19,obsolescent : 19,on-line : 19,topical : 19,circulating : 20,current : 20,live : 20,on-going : 20,up-to-date : 20,
A3VEO96BSH9SPX,3JNQLM5FT5525QOULT4WEHHZI3YL2U,approved,credibility_1:07:00::,tall : 1,undreamed : 1,incredible : 6,astounding : 7,fabulous : 7,likely : 13,presumptive : 19,credible : 20,,,,,,,,,,,,
AHT8HA3JRWVGV,3QJOXOW4XKAE6OIVEP0CGV5DFBEEMR,approved,consistency_1:07:00::,thin : 0,syrupy : 1,stringy : 2,tenuous : 3,creamy : 9,coagulable : 16,rare : 17,clogged : 19,gelatinlike : 19,thick : 19,soupy : 20,,,,,,,,,
A3454T4PU9GJM0,30JNVC0ORA3HBD7PWJFZI7MVHS4QH7,approved,consistency_1:07:00::,soupy : 2,thin : 3,tenuous : 5,creamy : 14,heavy : 14,stringy : 15,syrupy : 15,coagulable : 16,thick : 16,clogged : 18,,,,,,,,,,
A1XJ9VFOJ4LP2X,3DY4FPOOA27M5FH9ENL32YN9LTIRV0,approved,consistency_1:07:00::,thin : 2,soupy : 4,syrupy : 4,coagulable : 7,stringy : 8,clogged : 14,creamy : 16,gelatinlike : 17,thick : 17,,,,,,,,,,,
A2XFO0X6RCS98M,3FIJLY1B6VNCX5F41GCAFHK8WH6PFI,approved,clearness_1:07:02::,liquid : 15,hyaline : 19,unfrosted : 19,clear : 20,translucent : 20,transparent : 20,unclouded : 20,,,,,,,,,,,,,
A03922113RU44GENR8ATX,3WI0P0II62B0BYHNN2L9WCH2LMDDRM,approved,clearness_1:07:02::,transparent : 19,unfrosted : 19,clear : 20,hyaline : 20,liquid : 20,translucent : 20,unclouded : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,3B1NLC6UG0FIB5BZC0ISX2KKXW3PGE,approved,confidence_1:12:00::,shy : 4,positive : 15,reassured : 18,assured : 19,confident : 19,self-confident : 19,,,,,,,,,,,,,,
A3KOEOCIY5LUB,3TK8OJTYM241T21U1VHEX3NUKCVPV9,approved,confidence_1:12:00::,shy : 0,assured : 11,positive : 16,reassured : 19,self-confident : 19,confident : 20,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,32KTQ2V7REYXBSRE6EKQOH42OF2M9V,approved,confidence_1:12:00::,shy : 12,positive : 18,reassured : 18,assured : 19,self-confident : 19,confident : 20,,,,,,,,,,,,,,
AAJ5CS1GQYADR,3LOZAJ85YEWX5K5JZC7KPBCMPC82XX,approved,quality_1:07:02::,bad : 0,cheap : 0,less : 1,base : 10,common : 10,boss : 19,select : 19,shining : 19,brilliant : 20,excellent : 20,greatest : 20,outstanding : 20,quality : 20,superior : 20,supreme : 20,,,,,
A3GLMBZSG3VU4P,3MAOD8E57RTTU6UCLV54HZFK070NXA,approved,quality_1:07:02::,cheap : 0,commercial : 0,bad : 1,base : 3,common : 9,utility : 9,capital : 15,shining : 16,supreme : 18,boss : 19,brilliant : 19,outstanding : 19,select : 19,excellent : 20,greatest : 20,quality : 20,superior : 20,,,
A03922113RU44GENR8ATX,3J2UYBXQQMVDQVI9J2UG6A6NVAQ06I,approved,quality_1:07:02::,base : 0,common : 0,cheap : 1,utility : 1,greatest : 19,superior : 19,supreme : 19,excellent : 20,outstanding : 20,quality : 20,select : 20,,,,,,,,,
A1LOD3LNX7FUPJ,3ND9UOO81LLOH6M1ZDT32OXOMASWLM,rejected,formality_1:07:00::,,,,,,,,,,,,,,,,,,,,
AEF0KPEB244C7,336KAV9KYRBM5PVT48TM8PJVRI2Y2Z,approved,formality_1:07:00::,informal : 0,stiff : 0,common : 1,conventional : 1,perfunctory : 1,conversational : 3,folksy : 3,subliterary : 4,casual : 6,nonliterary : 9,dress : 11,literary : 11,positive : 13,nominal : 15,epistolatory : 19,black-tie : 20,ceremonial : 20,form-only : 20,formal : 20,
A3454T4PU9GJM0,39GHHAVOMGA6DEFHMMB7RH15YSRJ4O,approved,formality_1:07:00::,informal : 2,nominal : 3,casual : 4,stiff : 4,conventional : 5,conversational : 5,folksy : 6,daily : 13,ceremonial : 14,dress : 17,black-tie : 18,formal : 20,,,,,,,,
A3GLMBZSG3VU4P,3FTYUGLFSV4B6BJPQV86TBC6T4O5D0,approved,evil_1:07:00::,ugly : 14,bad : 17,corruptive : 19,devilish : 20,diabolical : 20,evil : 20,evil-minded : 20,monstrous : 20,,,,,,,,,,,,
A2XFO0X6RCS98M,3RRCEFRB7NV0VVH5YUYQTTISQNI4BO,approved,evil_1:07:00::,bad : 19,black : 19,devilish : 19,ugly : 19,corruptive : 20,diabolical : 20,evil : 20,evil-minded : 20,monstrous : 20,,,,,,,,,,,
A2UPVQG5BNNL8O,3N1FSUEFL6JTASFPCQPWOJ6ST9VD47,rejected,evil_1:07:00::,,,,,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,345LHZDEDYBU9Y77Y7A2OEIA18SU39,approved,attentiveness_1:09:00::,deaf : 0,heedless : 1,regardless : 1,thoughtful : 20,,,,,,,,,,,,,,,,
A5P60L5IKHR34,39PAAFCODNJZLUU1ICQY2DOR9EFTVF,approved,attentiveness_1:09:00::,deaf : 0,heedless : 5,thoughtful : 14,,,,,,,,,,,,,,,,,
A03922113RU44GENR8ATX,3EQHHY4HQTBEIVTGSL9EZWF36W45GA,approved,attentiveness_1:09:00::,heedless : 0,thoughtful : 19,,,,,,,,,,,,,,,,,,
A5P60L5IKHR34,3JAOYWH7VJND5A9T62JBO4PDOAB9LF,approved,moderation_1:07:00::,excessive : 0,extreme : 0,immoderate : 0,far : 1,indifferent : 3,radical : 4,steep : 6,conservative : 8,fair : 13,average : 15,extraordinary : 20,middle-of-the-road : 20,moderate : 20,,,,,,,
A1LOD3LNX7FUPJ,3HMVI3QICKBFG4DXL4T8369QZCQ1YN,approved,moderation_1:07:00::,excessive : 0,steep : 0,far : 1,radical : 1,extreme : 3,indifferent : 3,all-fired : 4,immoderate : 4,abnormal : 5,extraordinary : 5,minimalist : 6,stark : 8,exaggerated : 9,small : 9,limited : 11,fair : 12,average : 14,middle-of-the-road : 14,conservative : 16,moderate : 20
A23WHSJ0I16TNN,3GDTJDAPVVUXXN841MECOL9R48GM80,approved,rightness_1:07:00::,wrong : 0,mistaken : 1,criminal : 3,ethical : 19,right : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,35GMH2SV3F026R37R5FP8ZUIABTEO6,approved,rightness_1:07:00::,wrong : 0,base : 1,criminal : 1,mistaken : 1,ethical : 19,right : 20,,,,,,,,,,,,,,
A3542PB4Z0NE80,3WMOAN2SRCG1QHPHLG4MTEIZKWQVND,approved,acquisitiveness_1:07:00::,unacquisitive : 0,accumulative : 12,greedy : 14,sordid : 15,possessive : 17,acquisitive : 20,plundering : 20,rapacious : 20,,,,,,,,,,,,
A2UIRHKDQBWJEZ,3HYA4D452S2G5YEYZI1YJ4CFL7C2F6,approved,acquisitiveness_1:07:00::,unacquisitive : 0,plundering : 10,accumulative : 15,rapacious : 16,greedy : 18,possessive : 18,predaceous : 19,sordid : 19,acquisitive : 20,,,,,,,,,,,
A9AJUQKWN5LVJ,3SNVL38CI5B4J2YEXMH1BUD65U6KCZ,approved,acquisitiveness_1:07:00::,unacquisitive : 0,plundering : 2,sordid : 4,accumulative : 12,predaceous : 14,acquisitive : 19,possessive : 19,rapacious : 20,,,,,,,,,,,,
A2X1X98LIARWEK,3LO69W1SU4WSKKW1K8PLGLB0SMXGL2,approved,foreignness_1:07:00::,established : 0,adventive : 2,tramontane : 2,unnaturalised : 11,foreign : 15,foreign-born : 15,alien : 20,imported : 20,nonnative : 20,,,,,,,,,,,
A3454T4PU9GJM0,3KV0LJBBH343FSN00VKCF24WU03MRB,approved,foreignness_1:07:00::,established : 1,nonnative : 9,tramontane : 13,adventive : 14,imported : 16,unnaturalised : 17,alien : 18,foreign-born : 19,foreign : 20,,,,,,,,,,,
A23WHSJ0I16TNN,3CTOC39K3893W1X0OK9EUTLFPUHJ78,approved,foreignness_1:07:00::,established : 9,tramontane : 15,imported : 18,unnaturalised : 18,alien : 20,foreign : 20,foreign-born : 20,nonnative : 20,,,,,,,,,,,,
A3K8M2HF171NED,3U4J9857OFUXEIZO0SWXW522HQB7BG,approved,purity_1:26:00::,alloyed : 0,contaminated : 0,dirty : 0,impure : 0,unpurified : 0,adulterated : 1,bastardised : 2,native : 3,technical-grade : 5,light : 10,plain : 10,fresh : 13,fine : 15,pristine : 17,uncontaminated : 19,axenic : 20,pure : 20,sublimate : 20,unadulterated : 20,unalloyed : 20
A3RS7UCO7CQ74R,31EUONYN2WMJ82PTMV4Z83I4A6XOVN,rejected,purity_1:26:00::,axenic : 1,unadulterated : 1,fresh : 3,unalloyed : 3,uncontaminated : 3,plain : 5,pristine : 5,pure : 5,dirty : 16,impure : 16,alloyed : 18,bastardised : 18,technical-grade : 18,adulterated : 20,contaminated : 20,unpurified : 20,,,,
A3T8J0PN3DLSTM,3UWN2HHPUZOLYP8DRLZHIRYSLT2SND,approved,purity_1:26:00::,bastardised : 0,contaminated : 0,impure : 0,adulterated : 1,dirty : 1,unpurified : 2,alloyed : 6,native : 17,unadulterated : 18,unalloyed : 18,fresh : 19,uncontaminated : 19,pristine : 20,pure : 20,sublimate : 20,,,,,
A2XFO0X6RCS98M,3TAYZSBPLMRP93JK521XQ3VUAX82SR,approved,crisis_1:26:00::,noncritical : 1,acritical : 2,serious : 19,acute : 20,critical : 20,desperate : 20,,,,,,,,,,,,,,
A7SM0NS3IFW96,33M4IA01QHKE94M4E2MLQJKU15TRX8,approved,crisis_1:26:00::,acritical : 0,noncritical : 1,desperate : 19,acute : 20,critical : 20,serious : 20,,,,,,,,,,,,,,
A20IT22YVUTM2V,3VJ40NV2QJ64VAL4H04K7LUJDLGOT6,approved,friendliness_1:07:00::,scowling : 0,uncordial : 1,unfriendly : 1,chilly : 2,unneighborly : 3,social : 17,cordial : 18,friendly : 18,neighborly : 18,chummy : 19,companionate : 19,comradely : 19,intimate : 20,,,,,,,
A3T8J0PN3DLSTM,3K5TEWLKGWU9CGEQO0RUO6MIYY2IVS,approved,friendliness_1:07:00::,chilly : 0,scowling : 0,unfriendly : 1,unneighborly : 4,uncordial : 7,cordial : 13,social : 16,neighborly : 17,companionate : 18,comradely : 18,chummy : 19,friendly : 19,intimate : 20,,,,,,,
A03922113RU44GENR8ATX,32XVDSJFP0GMB86FL55BEUWOI9Q2MH,approved,friendliness_1:07:00::,scowling : 0,unfriendly : 0,chilly : 1,uncordial : 2,unneighborly : 5,chummy : 17,comradely : 17,cordial : 17,companionate : 18,couthie : 18,neighborly : 18,social : 19,friendly : 20,intimate : 20,,,,,,
AEF0KPEB244C7,3BV8HQ2ZZXK9R8GRB4R9VGI04W2A6J,approved,timing_1:07:00::,ancient : 0,early : 0,gone : 0,historical : 0,late : 0,last : 1,old : 1,past : 1,previous : 1,then : 1,ago : 2,existing : 7,middle : 11,coming : 14,rising : 16,present : 19,advance : 20,future : 20,immediate : 20,
A3454T4PU9GJM0,3IO1LGZLKAGV8KNCE67VZPC5E8368C,approved,timing_1:07:00::,ancient : 0,past : 1,gone : 2,historical : 2,old : 3,last : 4,early : 5,late : 5,then : 5,previous : 6,middle : 11,present : 11,coming : 12,immediate : 12,future : 20,,,,,
A7SM0NS3IFW96,3BQU611VFQ3I488KH5GLJVYIOGU99I,approved,sociality_1:07:00::,asocial : 0,gregarious : 0,unsocial : 0,alone : 1,withdrawn : 1,cultural : 19,interpersonal : 19,antisocial : 20,lonely : 20,multi-ethnic : 20,social : 20,,,,,,,,,
A3GLMBZSG3VU4P,3UJ1CZ6IZI8H8027NL3VOAY6U815SZ,approved,sociality_1:07:00::,asocial : 0,unsocial : 0,withdrawn : 0,lonely : 1,antisocial : 4,alone : 8,cultural : 14,gregarious : 16,multi-ethnic : 18,interpersonal : 19,social : 20,,,,,,,,,
ARPBS72HUCKD4,3EKVH9QMEZNJ7E028C68V49U9UQD20,approved,responsibility_1:07:00::,irresponsible : 0,trigger-happy : 0,do-nothing : 1,feckless : 1,unreliable : 1,liable : 2,loose : 3,unaccountable : 4,carefree : 6,amenable : 10,answerable : 15,accountable : 18,responsible : 18,trustworthy : 20,,,,,,
A38IMMFKB2JJQK,3F1567XTNXOOW7P6Y7R75QO7YFT9QX,approved,responsibility_1:07:00::,do-nothing : 0,irresponsible : 0,liable : 0,trigger-happy : 0,accountable : 1,feckless : 1,loose : 1,unreliable : 1,amenable : 2,carefree : 2,unaccountable : 2,answerable : 19,responsible : 20,trustworthy : 20,,,,,,
A2XFO0X6RCS98M,3WMOAN2SRCG1QHPHLG4MTEIZKWTNV8,approved,responsibility_1:07:00::,do-nothing : 0,irresponsible : 0,unaccountable : 0,unreliable : 0,feckless : 1,loose : 1,carefree : 2,trigger-happy : 2,liable : 17,accountable : 19,amenable : 19,answerable : 19,responsible : 20,trustworthy : 20,,,,,,
A3DNZIZRJ847AR,3L4D84MIL0B0PQ3C1TVQL6A93YFHJC,rejected,shape_1:07:00::,reflexed : 0,unbent : 0,warped : 0,wry : 0,akimbo : 1,awry : 1,knotted : 1,squiggly : 1,twisting : 1,anfractuous : 19,contorted : 19,hooked : 19,malposed : 19,untwisted : 19,aligned : 20,crooked : 20,geniculate : 20,refractive : 20,windblown : 20,
A61GHYNS1DFT7,3WMINLGALCMY7PPSLV4CHGAA0JFACF,approved,shape_1:07:00::,straight : 0,windblown : 2,squiggly : 5,warped : 5,malposed : 7,awry : 9,knotted : 9,twisting : 9,akimbo : 11,geniculate : 11,unbent : 11,hooked : 13,refractive : 13,wry : 13,contorted : 15,crooked : 15,anfractuous : 17,untwisted : 17,aligned : 19,
A1V0NUMA2VA07M,3DYGAII7PMR9OU5DFWN4RGOM3JDQPB,approved,courage_1:07:00::,undaunted : 16,brave : 19,valiant : 19,gallant : 20,lionhearted : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,3VE8AYVF8NGRRDGNFZAZTVPI7758FG,approved,courage_1:07:00::,desperate : 16,game : 19,undaunted : 19,brave : 20,gallant : 20,lionhearted : 20,stalwart : 20,valiant : 20,,,,,,,,,,,,
A03922113RU44GENR8ATX,3DUZQ9U6SN7Y6UHMTCL8S8S57VZSVN,approved,courage_1:07:00::,desperate : 1,game : 17,gallant : 18,undaunted : 19,valiant : 19,brave : 20,lionhearted : 20,stalwart : 20,,,,,,,,,,,,
A2XFO0X6RCS98M,3634BBTX0PDKGJS0OLMQ6KJWA38FIT,approved,holiness_1:07:00::,profane : 1,unhallowed : 4,blessed : 20,holy : 20,sacred : 20,,,,,,,,,,,,,,,
A3GLMBZSG3VU4P,31T4R4OBOTZGONRUESSS7P8KZBA7CM,approved,holiness_1:07:00::,profane : 0,unhallowed : 19,blessed : 20,holy : 20,sacred : 20,,,,,,,,,,,,,,,
A1A6DUWWGNEE4W,3G0WWMR1UW39L9T0ZHACNRJR34BNQB,approved,holiness_1:07:00::,profane : 1,unhallowed : 2,sacred : 16,blessed : 18,holy : 20,,,,,,,,,,,,,,,
A2I4A4WGWII18Z,3KAKFY4PGVLP07C74QLO5BUZ7DY3I3,approved,numerousness_1:07:00::,hardly_a : 0,a_couple_of : 1,few : 2,some : 10,many : 19,many_a : 19,numerous : 19,galore : 20,umpteen : 20,,,,,,,,,,,
A3KOEOCIY5LUB,3FFJ6VRIL27TJFDAL3353DWS41J0IA,approved,numerousness_1:07:00::,hardly_a : 0,few : 1,some : 6,a_couple_of : 9,many_a : 10,numerous : 11,many : 15,umpteen : 17,galore : 18,,,,,,,,,,,
A3GLMBZSG3VU4P,3ZDAD0O1T2WRPJZWIRRGQYLCPPKXTJ,approved,inwardness_1:07:02::,interior : 0,inward : 19,indwelling : 20,innermost : 20,private : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,3JBT3HLQF9LI2M642S6HI90Q8MYZPE,approved,inwardness_1:07:02::,indwelling : 18,innermost : 19,interior : 19,inward : 19,private : 19,self-whispered : 19,,,,,,,,,,,,,,
A1XK08CLPX26PA,3M0BCWMB8WFC4X0P8049OL1JAHKBWM,approved,inwardness_1:07:02::,private : 15,inward : 18,self-whispered : 18,indwelling : 20,innermost : 20,,,,,,,,,,,,,,,
A2TBXASXZIRNNW,3OXV7EAXLF997NH62PCZ884UYM3369,approved,cyclicity_1:07:00::,noncyclic : 0,alternate : 18,circular : 18,cyclical : 20,,,,,,,,,,,,,,,,
A3542PB4Z0NE80,3N2BF7Y2VRDQQY9X4Q8I1Y2Q7R5HM9,approved,cyclicity_1:07:00::,noncyclic : 0,circular : 5,cyclical : 20,,,,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,3ZR9AIQJUCSZB8EV0E119CM9ZJD40U,rejected,cyclicity_1:07:00::,,,,,,,,,,,,,,,,,,,,
A3454T4PU9GJM0,304SM51WA4NJXGJGOVU8RWYY43JBS0,approved,abstractness_1:07:00::,ideal : 11,conceptual : 18,ideological : 19,abstract : 20,,,,,,,,,,,,,,,,
A1V0NUMA2VA07M,3M81GAB8A127K043WR53WWJXMFYQBQ,approved,abstractness_1:07:00::,ideal : 0,ideological : 19,abstract : 20,conceptual : 20,,,,,,,,,,,,,,,,
A03922113RU44GENR8ATX,30LB5CDZNDTFE52KL7RR38ZI0LR0ZR,approved,abstractness_1:07:00::,ideal : 17,ideological : 17,abstract : 20,conceptual : 20,,,,,,,,,,,,,,,,
A3HGSVKVLAYQI,3R08VXYT7DEP2LXZVJSTJJFNRQI7WJ,approved,individuality_1:07:00::,man-to-man : 0,several : 0,idiosyncratic : 17,singular : 18,individual : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,31LVTDXBL8TJ9A5F0JJXFPP7UVELR9,approved,individuality_1:07:00::,several : 3,man-to-man : 14,idiosyncratic : 20,individual : 20,singular : 20,,,,,,,,,,,,,,,
A110KENBXU7SUJ,39LOEL67OTOWB10UV49XSM0L4H1383,approved,individuality_1:07:00::,several : 3,man-to-man : 9,singular : 19,individual : 20,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,3IJXV6UZ1Y2HJ9X9FGMKN9XFDRLRI2,approved,domesticity_1:07:00::,undomestic : 0,home-style : 19,domestic : 20,home-loving : 20,housewifely : 20,husbandly : 20,,,,,,,,,,,,,,
A3V1VK1A3NYN17,3KOPY89HM9LLVIWDM86OHC9ZKTW3JQ,approved,domesticity_1:07:00::,undomestic : 0,home-loving : 19,home-style : 19,domestic : 20,housewifely : 20,husbandly : 20,,,,,,,,,,,,,,
A3RS7UCO7CQ74R,3A1PQ49WVI0TU9N8B4PKH6EN9GCH13,approved,domesticity_1:07:00::,undomestic : 2,home-loving : 16,home-style : 16,housewifely : 18,husbandly : 18,domestic : 20,,,,,,,,,,,,,,
A3V1VK1A3NYN17,32UTUBMZ7HFZP80KIQZD2JI537FVBR,approved,color_1:07:03::,colorless : 0,shrill : 0,waxy : 0,prefaded : 1,shot : 1,sober : 1,dulled : 2,pale : 2,pasty : 2,lurid : 3,prismatic : 3,blanched : 8,white : 18,bright : 19,colorful : 19,deep : 19,fluorescent : 19,vibrant : 19,ablaze : 20,faded : 20
A1ZZ3FGXQCZO33,3QILPRALQ6E3F5T4DNTC10YR9ZTN86,approved,color_1:07:03::,colorless : 0,pale : 0,white : 0,blanched : 1,dulled : 1,faded : 1,pasty : 2,prefaded : 2,sober : 2,waxy : 2,bright : 19,deep : 19,fluorescent : 19,lurid : 19,ablaze : 20,colorful : 20,prismatic : 20,vibrant : 20,,
A3CYV47MM7OA6M,3OSWBBLG1FGK8U3ZW1R1LU3QM3ZDXJ,approved,color_1:07:03::,blanched : 0,colorless : 0,pale : 0,dulled : 1,faded : 1,pasty : 1,white : 1,shot : 2,shrill : 2,waxy : 2,sober : 3,prefaded : 4,deep : 18,fluorescent : 18,colorful : 19,lurid : 19,ablaze : 20,bright : 20,prismatic : 20,vibrant : 20
A2XFO0X6RCS98M,3XIQGXAUMDR4RL2P5OOFL2TU0SUX78,approved,appetizingness_1:07:00::,unappetising : 1,savory : 17,appetizing : 18,,,,,,,,,,,,,,,,,
A45LS1ZTC5ID8,308XBLVESJN7W1J396U31MT2I10RBS,approved,appetizingness_1:07:00::,unappetising : 0,savory : 18,appetizing : 19,,,,,,,,,,,,,,,,,
A7SM0NS3IFW96,3XM0HYN6NLIKRRF865S4XZZ8KGREPP,rejected,orientation_1:24:00::,level : 0,monoclinal : 0,pitched : 0,salient : 0,vertical : 0,flat : 1,leaning : 1,low-pitched : 1,skew : 1,inclined : 2,high-pitched : 8,crosswise : 18,sloping : 19,swimming : 19,upended : 19,upright : 19,horizontal : 20,plumb : 20,sidelong : 20,
A03922113RU44GENR8ATX,33JKGHPFYDDI0UV87O3V6IZMTFBMN8,approved,taste_1:09:01::,cheap : 0,indelicate : 0,tasteless : 0,barbaric : 1,brummagem : 2,pretentious : 2,camp : 4,artistic : 17,understated : 17,tasteful : 20,,,,,,,,,,
A39X3UG42U8O0Q,3SKEMFQBZ4O27Z81GA1W98HNF3LK8T,approved,destructibility_1:07:00::,indestructible : 0,undestroyable : 0,destructible : 18,destroyable : 19,abolishable : 20,,,,,,,,,,,,,,,
A3GLMBZSG3VU4P,3OLQQLKKNT8O5GCABSNK03DWBHKJET,approved,destructibility_1:07:00::,indestructible : 0,undestroyable : 0,abolishable : 18,destroyable : 20,destructible : 20,,,,,,,,,,,,,,,
AKCX7BFGR7UUO,3L4PIM1GQUZ399CEJY8N9XR33AJYRF,approved,destructibility_1:07:00::,indestructible : 0,undestroyable : 2,destroyable : 16,destructible : 18,abolishable : 20,,,,,,,,,,,,,,,
ABLD9L1AZ7HEL,3RRCEFRB7NV0VVH5YUYQTTISQOKB4Z,rejected,orthodoxy_1:07:00::,established : 0,recusant : 0,sanctioned : 0,unreformed : 0,conformist : 1,reformed : 1,traditional : 1,antiheretical : 19,nonconformist : 19,orthodox : 19,dissident : 20,iconoclastic : 20,unorthodox : 20,,,,,,,
A3454T4PU9GJM0,3RRCEFRB7NV0VVH5YUYQTTISQNIB4V,approved,orthodoxy_1:07:00::,nonconformist : 0,reformed : 0,unorthodox : 1,recusant : 2,dissident : 3,iconoclastic : 13,antiheretical : 15,conformist : 16,sanctioned : 17,established : 18,orthodox : 20,traditional : 20,unreformed : 20,,,,,,,
A3V1VK1A3NYN17,3HL8HNGX46KR5IZXKRGDTRKTREP9FA,approved,power_1:07:00::,feeble : 0,low-powered : 0,powerless : 0,helpless : 1,weak : 1,almighty : 17,muscular : 17,powerful : 17,puissant : 18,ruling : 18,strong : 18,regent : 19,coercive : 20,compelling : 20,mighty : 20,,,,,
A3POLV08XTYAMD,3JJVG1YBECGIREL5CZH0YLO6QJBB5Y,approved,power_1:07:00::,helpless : 0,powerless : 1,feeble : 3,weak : 3,low-powered : 6,coercive : 9,compelling : 11,muscular : 14,powerful : 14,strong : 14,mighty : 16,puissant : 16,regent : 18,ruling : 18,almighty : 20,,,,,
A61GHYNS1DFT7,39GHHAVOMGA6DEFHMMB7RH15YTS4JC,approved,power_1:07:00::,feeble : 0,helpless : 2,powerless : 2,weak : 2,low-powered : 6,strong : 14,coercive : 16,compelling : 16,muscular : 16,powerful : 16,mighty : 18,puissant : 18,regent : 18,ruling : 18,almighty : 20,,,,,
ADG7FJ6JOH00S,3HPZF4IVNNCZ37NV11ISK2SH3AICYR,approved,state_of,evaporated : 0,dry : 1,aeriform : 2,gaseous : 2,gassy : 2,aerosolized : 5,vaporific : 5,fluid : 10,liquefiable : 10,liquid : 10,watery : 11,semiliquid : 14,coagulated : 16,congealed : 16,concrete : 20,semisolid : 20,solid : 20,solid-state : 20,,
A1LOD3LNX7FUPJ,3K3R2QNK8CMGO0WNFGBCFRLW1149U9,rejected,state_of,dry : 3,semisolid : 4,fluid : 5,coagulated : 6,aeriform : 7,evaporated : 8,gaseous : 9,congealed : 10,vaporific : 10,semiliquid : 11,watery : 11,aerosolized : 12,gassy : 12,liquefiable : 12,concrete : 13,solid-state : 13,liquid : 19,solid : 19,,
AEF0KPEB244C7,3ZDAD0O1T2WRPJZWIRRGQYLCPPKTXF,approved,motion_1:26:00::,blown : 0,frozen : 0,inert : 0,set : 0,stationary : 0,still : 0,becalmed : 1,sitting : 1,afoot : 16,ahorse : 17,automotive : 18,awheel : 18,flying : 18,moving : 19,restless : 19,flaring : 20,kinetic : 20,mobile : 20,writhing : 20,
A3T8J0PN3DLSTM,3AUQQEL7U6CY5LXAKA2OI2MMC4BV00,approved,motion_1:26:00::,becalmed : 0,inert : 0,still : 0,frozen : 1,set : 1,stationary : 1,sitting : 2,flaring : 15,afoot : 16,blown : 16,mobile : 17,oncoming : 17,kinetic : 18,restless : 18,automotive : 19,moving : 19,flying : 20,writhing : 20,,
A23WHSJ0I16TNN,3A1COHJ8NKEB597TAPYZWG1VNMGH8L,approved,cheerfulness_1:07:00::,dark : 0,depressing : 3,melancholy : 5,blithe : 17,gay : 17,smiling : 17,glad : 18,jaunty : 18,cheerful : 20,,,,,,,,,,,
